UTC,x,y,z,xv,yv,zv,accx,accy,accz,nc_accx,nc_accy,nc_accz,Computed Density,JB08,DTM2000,NRLMSISE00
2023-05-06 15:32:27,5692710.362929083,-478610.78458160354,3819918.6591984816,-4214.73063335375,518.9077189302835,6318.253070987583,,,,4.9026318116318635e-08,-1.6585203543861837e-08,5.81536623300849e-07,2.932332120169111e-12,8.464927493566119e-13,1.0701336023973363e-12,1.3257372472987975e-12
2023-05-06 15:32:42,5628706.440754199,-470761.4583077971,3914159.2674459713,-4318.931546209698,527.6452280147428,6246.869871362744,,,,-5.635935895753619e-08,1.655742865036558e-08,5.729723389080732e-07,3.246488805135571e-12,8.472617145990975e-13,1.067030618180431e-12,1.326146791439633e-12
2023-05-06 15:32:57,5563148.382385284,-462782.1569609687,4007316.1095567713,-4421.939335903014,536.2369042655412,6173.757588756214,,,,-8.406912588299065e-08,1.9756355440492257e-08,4.997771023695918e-07,2.9381195253989435e-12,8.480044430566782e-13,1.0638193469217948e-12,1.3263119112116546e-12
2023-05-06 15:33:12,5496054.368824349,-454675.09188546985,4099363.452052393,-4523.725583825009,544.6803827105247,6098.936587248016,,,,-8.354586622516535e-08,8.364530845739182e-09,4.312444463749898e-07,2.5524950562407427e-12,8.487231738021629e-13,1.0605410221246829e-12,1.3262433751360681e-12
2023-05-06 15:33:27,5427442.864072206,-446442.4979737178,4190275.7666575112,-4624.26209852501,552.9733281772734,6022.4275437321485,,,,-1.7442158828373522e-08,1.0590294974299752e-08,4.832677999999646e-07,2.5405456602873484e-12,8.494224584621869e-13,1.0572397625275693e-12,1.3259556425450946e-12
2023-05-06 15:33:42,5357332.892472284,-438086.65607512277,4280027.945006226,-4723.521153507631,561.1134659368635,5944.251754493879,,,,-4.4453011938117015e-08,-1.8113866406821444e-08,5.360203365611937e-07,2.87028082691549e-12,8.501045868262625e-13,1.0539568691186118e-12,1.3254602230212384e-12
2023-05-06 15:33:57,5285743.754494533,-429609.86957977695,4368595.093194028,-4821.47525935151,569.098550408621,5864.430821722414,,,,-1.086390080118349e-07,-8.254464334278566e-09,5.361316892660284e-07,3.1044368908116352e-12,8.507741501997944e-13,1.050735781741824e-12,1.3247719919447742e-12
2023-05-06 15:34:12,5212695.294772368,-421014.48608350754,4455952.755252551,-4918.097409976082,576.9263921613739,5782.9869518314235,,,,-2.068566153923257e-07,6.917508454939991e-09,4.867122971319304e-07,3.2494592954379953e-12,8.514334883534061e-13,1.0476165023968355e-12,1.3239025995641242e-12
2023-05-06 15:34:27,5138207.626621581,-412302.87496305886,4542076.698828516,-5013.360846784311,584.5948304360437,5699.942650848274,,,,-1.3637853069070616e-07,-2.4963079714446224e-08,4.5421144179158546e-07,2.7609331631257797e-12,8.520872323903337e-13,1.0446404914327215e-12,1.3228667067583137e-12
2023-05-06 15:34:42,5062301.393923969,-403477.4485131083,4626943.148092846,-5107.239317772465,592.1017630124301,5615.321019030653,,,,-1.6891299825516626e-07,-1.5293310229314017e-08,3.875776553030619e-07,2.5670705031571365e-12,8.527377309703034e-13,1.0418451750421617e-12,1.3216753988231872e-12
2023-05-06 15:34:57,4984997.501865665,-394540.6398963759,4710528.559557368,-5199.706831349308,599.4451181913738,5529.145447940647,,,,-1.7479303160428117e-07,1.6569688676693062e-08,4.5541831461548554e-07,2.9122906704136166e-12,8.533896125699501e-13,1.039268836638325e-12,1.3203424117367366e-12
2023-05-06 15:35:12,4906317.3702841,-385494.92282981984,4792809.862573289,-5290.73793098023,606.6228878190002,5441.439900127587,,,,-1.702313463525229e-07,9.88183690431299e-09,4.205687087477372e-07,2.7075495995376786e-12,8.540452267812079e-13,1.0369452466319647e-12,1.3188776169969894e-12
2023-05-06 15:35:27,4826282.672155553,-376342.79097119306,4873764.227502035,-5380.307430770211,613.6330944612226,5352.228617584758,,,,-1.8240155519322343e-07,3.1476805884000925e-08,4.063136396226241e-07,2.6907329308608823e-12,8.547091955236657e-13,1.034908518884e-12,1.3172932116251763e-12
2023-05-06 15:35:42,4744915.578360404,-367086.7771871891,4953369.315906521,-5468.390692325939,620.4738200178197,5261.536389093992,,,,-2.4386623564964793e-07,2.0799044819774792e-08,4.298167013416787e-07,3.0568529338890843e-12,8.55383843870982e-13,1.0331878260249244e-12,1.3155972554785069e-12
2023-05-06 15:35:57,4662238.5047370605,-357729.433355086,5031603.03868999,-5554.963355138896,627.143175519389,5169.388274206598,,,,-2.4959689337578084e-07,1.0865283173178142e-08,4.1454840982169117e-07,2.9961727760258955e-12,8.560737589440963e-13,1.0318122450226308e-12,1.3137998683722604e-12
2023-05-06 15:36:12,4578274.349051921,-348273.3481855588,5108443.812915517,-5640.0016227379965,633.6393291859439,5075.809868763243,,,,-3.4122302494665746e-07,5.7129598052263475e-08,2.963818248602479e-07,2.933989729639691e-12,8.567812280759634e-13,1.0308055652828573e-12,1.3119068601112995e-12
2023-05-06 15:36:27,4493046.245636354,-338721.12854364555,5183870.312732328,-5723.481987725393,639.9604794136922,4980.82703143308,,,,-2.653514545869484e-07,5.1174227355677004e-08,3.0873077427884255e-07,2.6167400998229867e-12,8.575107947606083e-13,1.030191113218679e-12,1.309925935005691e-12
2023-05-06 15:36:42,4406577.793153634,-329075.417078441,5257861.734474421,-5805.381534958739,646.104888114209,4884.466135909894,,,,-2.2195147852954733e-07,6.263683505203232e-08,2.558831848631371e-07,2.1845304872397415e-12,8.582646946469187e-13,1.0299866286834795e-12,1.3078604135416866e-12
2023-05-06 15:36:57,4318892.817761986,-319338.8737067276,5330397.539487597,-5885.677650103693,652.0708506885828,4786.753804884645,,,,-2.477145653045909e-07,3.962742872731795e-08,3.6394332258993245e-07,2.7336142865002983e-12,8.590474132577209e-13,1.0302090774137756e-12,1.3057154622036706e-12
2023-05-06 15:37:12,4230015.591267528,-309514.19163198164,5401457.726980095,-5964.3483298024685,657.8567329805884,4687.7171420123705,,,,-2.834233541193498e-07,1.5881895798486312e-08,3.1191439209266036e-07,2.6796985906425835e-12,8.598611227882699e-13,1.0308695860263375e-12,1.3034919177843402e-12
2023-05-06 15:37:27,4139970.6040587667,-299604.08019011095,5471022.568343767,-6041.371877484983,663.4609357836171,4587.383484254797,,,,-3.4686000471850775e-07,5.440942979495489e-08,2.5480112597620064e-07,2.795081325829684e-12,8.607102401070775e-13,1.0319782478298327e-12,1.3011925460068477e-12
