UTC,Computed Density,JB08,DTM2000,EDR Density,AccelerometerDensity,NRLMSISE-00,NRT Density
2023-05-06 06:05:42,1.153349264528503e-12,5.942425702130097e-13,1.1038674701413266e-12,1.2153332045943139e-12,9.1449584e-13,1.1457048e-12,1.1345200491921478e-12
2023-05-06 06:05:57,1.1573575745698007e-12,5.963503928477418e-13,1.0992399955538033e-12,1.2175907100487067e-12,9.1667977e-13,1.1513373e-12,1.1374277336795593e-12
2023-05-06 06:06:12,1.1612696468914362e-12,5.984389460242327e-13,1.0945646049220764e-12,1.2198052734204713e-12,9.1702795e-13,1.1545008e-12,1.1402906842026127e-12
2023-05-06 06:06:27,1.1649755307256973e-12,6.005114800188533e-13,1.0898919826263207e-12,1.2214930906172437e-12,9.1439209e-13,1.1599284e-12,1.1429983834034655e-12
2023-05-06 06:06:42,1.1686315948593253e-12,6.025695975339389e-13,1.0852691664557885e-12,1.2231159427175104e-12,9.1095528e-13,1.1629398e-12,1.1457172270192772e-12
2023-05-06 06:06:57,1.1720254671057766e-12,6.046166480920056e-13,1.0807447687560092e-12,1.2257179820581383e-12,9.0651547e-13,1.1680908e-12,1.1482462477097299e-12
2023-05-06 06:07:12,1.1752711301262781e-12,6.066543014817549e-13,1.076363091574628e-12,1.229062790897586e-12,9.0636859e-13,1.1709535e-12,1.1506992506831487e-12
2023-05-06 06:07:27,1.1784907140956536e-12,6.086859684328761e-13,1.0721693491607212e-12,1.2328935276268466e-12,9.0752102e-13,1.1757431e-12,1.1531886158441756e-12
2023-05-06 06:07:42,1.1815071128412744e-12,6.107133528228813e-13,1.0682039141923258e-12,1.2363260681595835e-12,9.0917282e-13,1.1783925e-12,1.155532452672329e-12
2023-05-06 06:07:57,1.184466244020055e-12,6.127398984213403e-13,1.0645075472621466e-12,1.239030943709163e-12,9.1326959e-13,1.1827502e-12,1.1578862418896485e-12
2023-05-06 06:08:12,1.18734402053472e-12,6.147673373701393e-13,1.0611157972138514e-12,1.2419805075917742e-12,9.1702782e-13,1.1851497e-12,1.1602403582956287e-12
2023-05-06 06:08:27,1.1902271799448851e-12,6.167991481482699e-13,1.0580642147949329e-12,1.2450289948417843e-12,9.2979803e-13,1.188987e-12,1.1626812454570532e-12
2023-05-06 06:08:42,1.1932096631151495e-12,6.188371024164008e-13,1.0553828981833857e-12,1.2479419807667257e-12,9.4038676e-13,1.1910862e-12,1.1652937736931982e-12
2023-05-06 06:08:57,1.1960222644320755e-12,6.208847258958867e-13,1.053101676470169e-12,1.2506319671737407e-12,9.7116579e-13,1.1943166e-12,1.1678104944447929e-12
2023-05-06 06:09:12,1.1984683374216118e-12,6.229438389710847e-13,1.0512447766909678e-12,1.2535691145554798e-12,9.9232255e-13,1.1960899e-12,1.1700430832036969e-12
2023-05-06 06:09:27,1.200561631941365e-12,6.250180178675472e-13,1.0498359703963796e-12,1.2573739700921678e-12,1.0494916e-12,1.1986583e-12,1.1720016203546708e-12
2023-05-06 06:09:42,1.2025706707045585e-12,6.271091076606669e-13,1.0488933111073933e-12,1.2611942717950213e-12,1.0807344e-12,1.2000662e-12,1.1739422788040752e-12
2023-05-06 06:09:57,1.2047803115648778e-12,6.292207084140803e-13,1.0484342780752661e-12,1.2638516476029486e-12,1.1268645e-12,1.2018919e-12,1.1761484991936893e-12
2023-05-06 06:10:12,1.2070300243787613e-12,6.313546795233907e-13,1.0484705915538694e-12,1.2657453988245655e-12,1.1383518e-12,1.2029148e-12,1.1784662668055795e-12
2023-05-06 06:10:27,1.2091529098865643e-12,6.335146383940982e-13,1.0490133318488453e-12,1.2671801511937456e-12,1.1504858e-12,1.203982e-12,1.180730085399691e-12
2023-05-06 06:10:42,1.2108638261110982e-12,6.357024460067691e-13,1.0500677976917197e-12,1.269040382899717e-12,1.1555542e-12,1.2046152e-12,1.1826503372238507e-12
2023-05-06 06:10:57,1.212133400472391e-12,6.379217238276187e-13,1.0516386095636558e-12,1.272050269960107e-12,1.1721571e-12,1.2048908e-12,1.1841914075461977e-12
2023-05-06 06:11:12,1.2132243583331427e-12,6.401743271377708e-13,1.0537246041074173e-12,1.2750825163434665e-12,1.1872925e-12,1.205102e-12,1.1856142501673654e-12
2023-05-06 06:11:27,1.2142659293229005e-12,6.424638766915001e-13,1.0563239209190365e-12,1.277927162595841e-12,1.2179469e-12,1.204586e-12,1.1870538646787567e-12
2023-05-06 06:11:42,1.2151770279977544e-12,6.447922141753598e-13,1.0594289124872177e-12,1.2806676849633688e-12,1.2278393e-12,1.2043772e-12,1.1884314026790104e-12
2023-05-06 06:11:57,1.2158375288598996e-12,6.471629520338591e-13,1.06303122959867e-12,1.2835734059578014e-12,1.2517052e-12,1.2030996e-12,1.189616690846814e-12
2023-05-06 06:12:12,1.2162375316231268e-12,6.495779098769784e-13,1.0671167391696652e-12,1.2864917989110278e-12,1.268771e-12,1.2025066e-12,1.1905913138609813e-12
2023-05-06 06:12:27,1.2162280807154574e-12,6.5204068428992e-13,1.071670626034216e-12,1.288883271829997e-12,1.2951433e-12,1.2004955e-12,1.1912099616272723e-12
2023-05-06 06:12:42,1.2159162809775177e-12,6.545530697176402e-13,1.076672323217129e-12,1.29102074695204e-12,1.3002532e-12,1.1995262e-12,1.1915841030175203e-12
2023-05-06 06:12:57,1.2154973983520385e-12,6.571186502896197e-13,1.0821006536485525e-12,1.2931277870293592e-12,1.3204377e-12,1.1968409e-12,1.1919053164667014e-12
2023-05-06 06:13:12,1.2149458821452924e-12,6.597392089563314e-13,1.0879287839532074e-12,1.295456811447048e-12,1.3404343e-12,1.1955442e-12,1.192142069296248e-12
2023-05-06 06:13:27,1.2143296616834774e-12,6.624183314694631e-13,1.094129415933962e-12,1.2982216981841967e-12,1.3797545e-12,1.1922841e-12,1.1923537579913208e-12
2023-05-06 06:13:42,1.2136647008191422e-12,6.651577891597129e-13,1.100669752241889e-12,1.3009234757169362e-12,1.3901134e-12,1.1907064e-12,1.1925466188394335e-12
2023-05-06 06:13:57,1.2128714729304419e-12,6.679611740444557e-13,1.1075167890412373e-12,1.3031272624388708e-12,1.3921991e-12,1.1869299e-12,1.192639806837665e-12
2023-05-06 06:14:12,1.211928640477571e-12,6.708302710936528e-13,1.114632326119116e-12,1.3048484712252842e-12,1.3848415e-12,1.1851203e-12,1.1926154887563973e-12
2023-05-06 06:14:27,1.210950174135279e-12,6.737687095193309e-13,1.1219783593901061e-12,1.30595383805029e-12,1.3620762e-12,1.1809737e-12,1.1925858636172762e-12
2023-05-06 06:14:42,1.209817064007563e-12,6.767783050159339e-13,1.1295121129721874e-12,1.3067044065802904e-12,1.3481287e-12,1.1789835e-12,1.1924295912895993e-12
2023-05-06 06:14:57,1.2086038458220455e-12,6.798627531776034e-13,1.1371915792153613e-12,1.3070357036655966e-12,1.3265099e-12,1.1745837e-12,1.192217301964117e-12
2023-05-06 06:15:12,1.2075104438170396e-12,6.830239671263163e-13,1.144970605626987e-12,1.3068567696151987e-12,1.3235157e-12,1.1724778e-12,1.1921415839398127e-12
2023-05-06 06:15:27,1.2063514824327728e-12,6.862657955890272e-13,1.152804552408433e-12,1.306348873406239e-12,1.3395384e-12,1.167935e-12,1.1920154087198026e-12
2023-05-06 06:15:42,1.2052285888479345e-12,6.895903423362715e-13,1.1606453958278073e-12,1.305268391919424e-12,1.3565142e-12,1.165803e-12,1.1919434442814022e-12
2023-05-06 06:15:57,1.2040057239376307e-12,6.930017335532e-13,1.1684475117959852e-12,1.3034761256117873e-12,1.3680085e-12,1.1612587e-12,1.1917852234908677e-12
2023-05-06 06:16:12,1.2025397803085258e-12,6.965024417864042e-13,1.1761627882394768e-12,1.3009448867800923e-12,1.3629997e-12,1.159136e-12,1.1913926123943149e-12
2023-05-06 06:16:27,1.2011123841448352e-12,7.000971118620766e-13,1.183746492370621e-12,1.2977724518974623e-12,1.3872927e-12,1.1547325e-12,1.191052767508358e-12
2023-05-06 06:16:42,1.199800826141456e-12,7.037889020631019e-13,1.19115233942802e-12,1.2942445071151125e-12,1.4149797e-12,1.1527099e-12,1.1908467279944621e-12
2023-05-06 06:16:57,1.1984802847292532e-12,7.075834185451523e-13,1.1983384157316382e-12,1.2904619960492447e-12,1.4408666e-12,1.1485895e-12,1.1906421195749215e-12
2023-05-06 06:17:12,1.1971693196427638e-12,7.114851411024498e-13,1.2052621740874052e-12,1.2863758271014712e-12,1.4134144e-12,1.1467105e-12,1.190452884384245e-12
2023-05-06 06:17:27,1.1957532066204758e-12,7.15501552411994e-13,1.2118863490381276e-12,1.281560106332004e-12,1.3205087e-12,1.1429827e-12,1.190166542677078e-12
2023-05-06 06:17:42,1.1941970848205304e-12,7.196397828277989e-13,1.2181738089830904e-12,1.2764699872686977e-12,1.2562067e-12,1.1413311e-12,1.1897483698972845e-12
2023-05-06 06:17:57,1.1926258140243537e-12,7.239112252163613e-13,1.2240934553753325e-12,1.2721916632877867e-12,1.0740704e-12,1.13813e-12,1.1893195959805163e-12
2023-05-06 06:18:12,1.1910377590031255e-12,7.283288895423077e-13,1.2296149471089717e-12,1.2688875889446807e-12,9.960223e-13,1.1367584e-12,1.188874805242683e-12
2023-05-06 06:18:27,1.1894920595116897e-12,7.329133063098875e-13,1.234714493357161e-12,1.266709375765641e-12,9.0519483e-13,1.134213e-12,1.1884681379682565e-12
2023-05-06 06:18:42,1.188049079264947e-12,7.376921445005707e-13,1.2393693644144048e-12,1.264472082326949e-12,8.8633677e-13,1.1331874e-12,1.188156418165782e-12
2023-05-06 06:18:57,1.186576095639779e-12,7.427107004155342e-13,1.2435636306971938e-12,1.261165853280344e-12,8.8938061e-13,1.1314027e-12,1.1878130995432314e-12
2023-05-06 06:19:12,1.1848927624936707e-12,7.480408196922619e-13,1.247282537243598e-12,1.258005886408387e-12,9.0259952e-13,1.130759e-12,1.1872671145785407e-12
2023-05-06 06:19:27,1.1829496834364734e-12,7.538120991254937e-13,1.2505181273198637e-12,1.2559428825988614e-12,9.4203567e-13,1.1298435e-12,1.1864647745050892e-12
2023-05-06 06:19:42,1.180826833366251e-12,7.602699302927996e-13,1.2532634571722224e-12,1.2550887170675346e-12,9.5986146e-13,1.1296569e-12,1.185471735826641e-12
2023-05-06 06:19:57,1.1786670432414654e-12,7.679240199604413e-13,1.2555181501806182e-12,1.2549375550748121e-12,1.0167291e-12,1.1296993e-12,1.1844293817229551e-12
2023-05-06 06:20:12,1.1766116385902094e-12,7.777145684288213e-13,1.2572825064083585e-12,1.2547180474760292e-12,1.0514182e-12,1.1299978e-12,1.1834927297098674e-12
2023-05-06 06:20:27,1.1745620998023472e-12,7.872384590257943e-13,1.2585630025983873e-12,1.2546871829372026e-12,1.1053311e-12,1.1310816e-12,1.182573124404745e-12
2023-05-06 06:20:42,1.1723254954461463e-12,7.740210837534665e-13,1.2593663315187497e-12,1.2552494671230145e-12,1.1293616e-12,1.1319051e-12,1.1814754348968979e-12
2023-05-06 06:20:57,1.1698436002682764e-12,7.577315242431815e-13,1.2597048899859025e-12,1.2558716229271632e-12,1.1471534e-12,1.1342693e-12,1.18013636829311e-12
2023-05-06 06:21:12,1.1670043421629747e-12,7.508083642556195e-13,1.2595908172775373e-12,1.2560619896773716e-12,1.1424629e-12,1.1358183e-12,1.1784488665665688e-12
2023-05-06 06:21:27,1.1638411156264986e-12,7.478190460240276e-13,1.2590414568441193e-12,1.255767209578827e-12,1.1256598e-12,1.1395159e-12,1.176454647571569e-12
2023-05-06 06:21:42,1.1605368688284029e-12,7.464964272864214e-13,1.2580733711041122e-12,1.2562733280136742e-12,1.1257518e-12,1.1416286e-12,1.1743338052940265e-12
2023-05-06 06:21:57,1.1573283963879054e-12,7.460175420441997e-13,1.256707850408381e-12,1.2586849577892069e-12,1.1685372e-12,1.1465247e-12,1.1723139203906226e-12
2023-05-06 06:22:12,1.1539337712774213e-12,7.460344732592234e-13,1.254964979427273e-12,1.2618054645129308e-12,1.1924427e-12,1.149239e-12,1.170113563741757e-12
2023-05-06 06:22:27,1.1500934835505417e-12,7.463813654552905e-13,1.2528691582717637e-12,1.2641807339411784e-12,1.221846e-12,1.155302e-12,1.167482386828879e-12
2023-05-06 06:22:42,1.1458087293166687e-12,7.46968180956525e-13,1.2504431978326165e-12,1.2656961549947663e-12,1.223296e-12,1.1585802e-12,1.1644266574707172e-12
2023-05-06 06:22:57,1.1411502491692643e-12,7.477444442753217e-13,1.2477138799700618e-12,1.2668989421154283e-12,1.2118735e-12,1.1657932e-12,1.161017342356993e-12
2023-05-06 06:23:12,1.1368073959607046e-12,7.486773909070507e-13,1.2447061218240789e-12,1.268942222652752e-12,1.2101729e-12,1.1696334e-12,1.1579483975488027e-12
2023-05-06 06:23:27,1.1324561851378402e-12,7.497473766401166e-13,1.2414485233834699e-12,1.2725322740827546e-12,1.2063712e-12,1.1779583e-12,1.1549016235841422e-12
2023-05-06 06:23:42,1.1278649667758616e-12,7.509393062234546e-13,1.237967553674122e-12,1.2766439886097613e-12,1.1974862e-12,1.1823151e-12,1.1516456033439381e-12
2023-05-06 06:23:57,1.12283862521303e-12,7.52244201664639e-13,1.234293112137321e-12,1.2806094705991793e-12,1.1638925e-12,1.1916743e-12,1.147982701747237e-12
2023-05-06 06:24:12,1.1170841046227898e-12,7.536536664733652e-13,1.2304527564446886e-12,1.2845855602386689e-12,1.146703e-12,1.1965183e-12,1.1436200623752799e-12
2023-05-06 06:24:27,1.1112138925312856e-12,7.551630784218607e-13,1.2264772425065978e-12,1.2886425270772756e-12,1.1170797e-12,1.2068365e-12,1.1391721179808916e-12
2023-05-06 06:24:42,1.105282854623141e-12,7.567669222169443e-13,1.2223947639932302e-12,1.2929710335145577e-12,1.0964802e-12,1.212093e-12,1.1346917831429292e-12
2023-05-06 06:24:57,1.0992236379396527e-12,7.584625373068799e-13,1.2182364839547742e-12,1.2972365230800234e-12,1.035322e-12,1.2232063e-12,1.1301061608918512e-12
2023-05-06 06:25:12,1.0930026393468958e-12,7.602457576252697e-13,1.2140308084786993e-12,1.3011506482133738e-12,1.0070187e-12,1.228828e-12,1.1253795672601901e-12
2023-05-06 06:25:27,1.0866586402284554e-12,7.621148684134453e-13,1.209808872430847e-12,1.3045853942333562e-12,9.5634384e-13,1.2405996e-12,1.120548813886422e-12
2023-05-06 06:25:42,1.080340782509229e-12,7.640663387932256e-13,1.2055988108579673e-12,1.308027059838151e-12,9.2890722e-13,1.2464657e-12,1.1157536905141045e-12
2023-05-06 06:25:57,1.0740367295820637e-12,7.660988979271972e-13,1.2014312276338064e-12,1.3123427154250585e-12,8.7003675e-13,1.2586834e-12,1.110973771845096e-12
2023-05-06 06:26:12,1.067745458989445e-12,7.682093021724811e-13,1.1973334799816596e-12,1.3170000503360924e-12,8.4451752e-13,1.2647459e-12,1.1062118052965958e-12
2023-05-06 06:26:27,1.061298745978384e-12,7.703964653411605e-13,1.193335102889514e-12,1.3214098835590923e-12,8.0568059e-13,1.2772063e-12,1.101302952006855e-12
2023-05-06 06:26:42,1.0547709569777282e-12,7.726571919637238e-13,1.1894620563249932e-12,1.3249565081326167e-12,7.9452327e-13,1.2833042e-12,1.096308206627775e-12
2023-05-06 06:26:57,1.0483146462569232e-12,7.749903945859145e-13,1.1857421783427934e-12,1.3273679382602053e-12,7.9133804e-13,1.2957895e-12,1.091364393332782e-12
2023-05-06 06:27:12,1.0419884848188257e-12,7.773928334592489e-13,1.1821994657460785e-12,1.3295458613713841e-12,8.0190963e-13,1.3017979e-12,1.0865259840338369e-12
2023-05-06 06:27:27,1.0359096499606093e-12,7.798633571595427e-13,1.178859488243912e-12,1.3317743146630813e-12,8.5410151e-13,1.3140393e-12,1.0819074845974195e-12
2023-05-06 06:27:42,1.0299521626004904e-12,7.823985956775115e-13,1.175743643045049e-12,1.3337605991417057e-12,8.8671105e-13,1.3198452e-12,1.0773756119170728e-12
2023-05-06 06:27:57,1.0239019343297334e-12,7.849972577121296e-13,1.1728745870952098e-12,1.3356163534373664e-12,9.4662001e-13,1.3315832e-12,1.072712358961562e-12
2023-05-06 06:28:12,1.0179265219327374e-12,7.87655796151942e-13,1.1702704949354563e-12,1.3373038754990357e-12,9.7200138e-13,1.3370428e-12,1.0680768140659777e-12
2023-05-06 06:28:27,1.0119781356219804e-12,7.903727438783715e-13,1.167950498121316e-12,1.3388561509421577e-12,1.0024775e-12,1.3479746e-12,1.0634096182321764e-12
2023-05-06 06:28:42,1.0062422209026988e-12,7.931443458179488e-13,1.1659289342784918e-12,1.340191189691383e-12,1.0095547e-12,1.3529739e-12,1.0588903999738731e-12
2023-05-06 06:28:57,1.0008625833776922e-12,7.959689393416042e-13,1.164220818838145e-12,1.3410577043968834e-12,1.0354803e-12,1.362857e-12,1.054655743095828e-12
2023-05-06 06:29:12,9.956622056253935e-13,7.98842569363383e-13,1.1628361140518766e-12,1.34180485480625e-12,1.05349e-12,1.3672475e-12,1.0505110992322316e-12
2023-05-06 06:29:27,9.905681345581005e-13,8.017633934346286e-13,1.1617852021464045e-12,1.3424888425051463e-12,1.0794632e-12,1.3758171e-12,1.046374582353099e-12
2023-05-06 06:29:42,9.856015313692625e-13,8.04727233152322e-13,1.1610731214304582e-12,1.3433204286602524e-12,1.0795935e-12,1.3794959e-12,1.0422759293697716e-12
2023-05-06 06:29:57,9.80771421310251e-13,8.07732038872462e-13,1.160705104322925e-12,1.3446285349580365e-12,1.0731681e-12,1.3865274e-12,1.0382248639564453e-12
2023-05-06 06:30:12,9.761953166065233e-13,8.107734115205777e-13,1.160680817373317e-12,1.3460472612521315e-12,1.0627554e-12,1.3893655e-12,1.0343206489005386e-12
2023-05-06 06:30:27,9.71951596144924e-13,8.138490991035508e-13,1.1609999429244184e-12,1.3473787550156136e-12,1.0452542e-12,1.3946792e-12,1.0306269612951643e-12
2023-05-06 06:30:42,9.680291067572648e-13,8.169544554193884e-13,1.1616563813241557e-12,1.3486554381755675e-12,1.0440008e-12,1.3965919e-12,1.0271344516786314e-12
2023-05-06 06:30:57,9.643354441520828e-13,8.200870024222913e-13,1.162643932938741e-12,1.3497688365153794e-12,1.0455574e-12,1.4000038e-12,1.023752519323083e-12
2023-05-06 06:31:12,9.609168781185874e-13,8.232418651771631e-13,1.163950513133476e-12,1.3509712194894762e-12,1.0482743e-12,1.4009397e-12,1.0205186248723698e-12
2023-05-06 06:31:27,9.576392876370486e-13,8.264163641505716e-13,1.1655639036610581e-12,1.3526340383169202e-12,1.0616681e-12,1.4023427e-12,1.0172941748733198e-12
2023-05-06 06:31:42,9.54525586304337e-13,8.29605393552403e-13,1.1674659410417937e-12,1.3544973232886685e-12,1.0718735e-12,1.4022611e-12,1.0141080574963605e-12
2023-05-06 06:31:57,9.51861605362108e-13,8.328060723199288e-13,1.16963838833722e-12,1.3559509579356784e-12,1.090252e-12,1.4016184e-12,1.011245243035006e-12
2023-05-06 06:32:12,9.496632175470036e-13,8.360130954891211e-13,1.172057136663464e-12,1.35692007587023e-12,1.0962071e-12,1.4004736e-12,1.0087140818924513e-12
2023-05-06 06:32:27,9.479728530506194e-13,8.392234150826072e-13,1.1746981753391473e-12,1.3578437613794883e-12,1.1027236e-12,1.3978e-12,1.0065597649650279e-12
2023-05-06 06:32:42,9.466892035559053e-13,8.424315367743563e-13,1.1775317738912736e-12,1.358989526279631e-12,1.1046799e-12,1.3956293e-12,1.0046894476054467e-12
2023-05-06 06:32:57,9.455271754555e-13,8.456342508940757e-13,1.1805285882829133e-12,1.3602263105917733e-12,1.1043893e-12,1.3909667e-12,1.002817602140882e-12
2023-05-06 06:33:12,9.447127136371198e-13,8.488258793863429e-13,1.1836538306936913e-12,1.3613393653010543e-12,1.1020351e-12,1.3878227e-12,1.0011653882377403e-12
2023-05-06 06:33:27,9.443426399955174e-13,8.520030646326168e-13,1.186873530472148e-12,1.3621303016666344e-12,1.098592e-12,1.3812598e-12,9.998337688163703e-13
2023-05-06 06:33:42,9.443406524718103e-13,8.551599880837452e-13,1.190148717574452e-12,1.3628086280201266e-12,1.0972332e-12,1.3772177e-12,9.987542700348294e-13
2023-05-06 06:33:57,9.448270046920807e-13,8.582931846830642e-13,1.1934418014439856e-12,1.3635448375199546e-12,1.0876478e-12,1.3689463e-12,9.980491402989676e-13
2023-05-06 06:34:12,9.459154969205256e-13,8.613966927914594e-13,1.1967107116605834e-12,1.3643409607685702e-12,1.0817805e-12,1.3641098e-12,9.978350548277733e-13
2023-05-06 06:34:27,9.47342519494452e-13,8.644669404240409e-13,1.1999154503413931e-12,1.3654813786614144e-12,1.0684315e-12,1.354368e-12,9.978623930531118e-13
2023-05-06 06:34:42,9.491753411779576e-13,8.67497877772017e-13,1.2030122457980566e-12,1.3666975223597948e-12,1.061095e-12,1.3488484e-12,9.982139752568944e-13
2023-05-06 06:34:57,9.51346426991933e-13,8.704858836291349e-13,1.2059602025131399e-12,1.3677904708995353e-12,1.0478694e-12,1.3378472e-12,9.988271929686642e-13
2023-05-06 06:35:12,9.536540220828211e-13,8.734248311031739e-13,1.2087153896537512e-12,1.368559858354018e-12,1.0403553e-12,1.3317735e-12,9.99498461908341e-13
2023-05-06 06:35:27,9.56498239494431e-13,8.76311055810166e-13,1.2112376227649344e-12,1.3687657942741936e-12,1.0147423e-12,1.3198523e-12,1.000634337021038e-12
2023-05-06 06:35:42,9.59840630848149e-13,8.791383894884692e-13,1.2134845118018002e-12,1.3689033394250141e-12,1.0117709e-12,1.3133896e-12,1.0022116485483123e-12
2023-05-06 06:35:57,9.63083939875354e-13,8.819031676240677e-13,1.2154183202891985e-12,1.369030057981892e-12,1.0047249e-12,1.3008192e-12,1.0036425531040282e-12
2023-05-06 06:36:12,9.665417650569347e-13,8.845992234092065e-13,1.2169999400786246e-12,1.3690378227809106e-12,1.0029515e-12,1.2941107e-12,1.0052429598073788e-12
