MJD,UTC,EDR,rho_eff,jb08_rho,dtm2000_rho,nrlmsise00_rho
60070.52548611111,2023-05-06 12:36:42,-299.8064216449857,7.933073364924769e-14,9.913757464573296e-13,1.4868332999518179e-12,1.2058864629250658e-12
60070.52583333333,2023-05-06 12:37:12,-336.2437799014151,8.897229618437548e-14,9.99923021221004e-13,1.489834786920125e-12,1.2024575747542685e-12
60070.52618055556,2023-05-06 12:37:42,-397.53146934881806,1.0518941835558448e-13,1.0120010437522933e-12,1.490099774700055e-12,1.2004198183713275e-12
60070.52652777778,2023-05-06 12:38:12,-426.47437062859535,1.1284789871722713e-13,1.0297342042564322e-12,1.4878157170814577e-12,1.200306442152153e-12
60070.526875,2023-05-06 12:38:42,-160.96673499420285,4.2592847445193194e-14,9.90892797305797e-13,1.4832273456965351e-12,1.2036909669785998e-12
60070.52722222222,2023-05-06 12:39:12,-203.71098571643233,5.390325484232763e-14,9.75402870451395e-13,1.4766135052118343e-12,1.2073989808131253e-12
60070.52756944444,2023-05-06 12:39:42,-235.0075415223837,6.218452753541462e-14,9.69009686706308e-13,1.4682668803878928e-12,1.2135022361468815e-12
60070.527916666666,2023-05-06 12:40:12,-258.68833501264453,6.845061987149964e-14,9.650908874903717e-13,1.4584783496572689e-12,1.2220237304867795e-12
60070.52826388889,2023-05-06 12:40:42,-278.5971048884094,7.371861016881448e-14,9.623251975493194e-13,1.4475269607774639e-12,1.2329813218759267e-12
60070.52861111111,2023-05-06 12:41:12,-296.3515133596957,7.841654239390669e-14,9.602979232499636e-13,1.4356753484084093e-12,1.2463682878184028e-12
60070.528958333336,2023-05-06 12:41:42,-312.92040418088436,8.280077892021982e-14,9.588362005771235e-13,1.423169932070122e-12,1.262131279544966e-12
60070.52930555555,2023-05-06 12:42:12,-328.66123853996396,8.696590630843752e-14,9.578515827387386e-13,1.4102445714898656e-12,1.2801598593497258e-12
60070.529652777775,2023-05-06 12:42:42,-342.9841090478003,9.075583121770215e-14,9.572903113180492e-13,1.3971260609538757e-12,1.3002799590214405e-12
60070.53,2023-05-06 12:43:12,-355.66143234819174,9.411033360831356e-14,9.571143385609022e-13,1.3840399591234318e-12,1.3222496450196456e-12
60070.53034722222,2023-05-06 12:43:42,-367.6896763145923,9.729308537570772e-14,9.572931695687839e-13,1.3712154387450909e-12,1.3457572159100441e-12
60070.530694444446,2023-05-06 12:44:12,-379.60744588822126,1.0044660489857574e-13,9.577996130582768e-13,1.3588873920769777e-12,1.3704213241759808e-12
60070.53104166667,2023-05-06 12:44:42,-390.72539815306664,1.0338848754741343e-13,9.58607742395919e-13,1.3472959634870636e-12,1.395794467116105e-12
60070.53138888889,2023-05-06 12:45:12,-399.15662183240056,1.0561944429734753e-13,9.596916815473673e-13,1.3366828027473117e-12,1.4213697999392837e-12
60070.53173611111,2023-05-06 12:45:42,-402.7545418217778,1.0657147738190426e-13,9.610250208828882e-13,1.3272846049234606e-12,1.4465919508590706e-12
60070.53208333333,2023-05-06 12:46:12,-400.8798367865384,1.0607541820810314e-13,9.625805196928587e-13,1.3193243946238935e-12,1.4708718184621813e-12
60070.532430555555,2023-05-06 12:46:42,-395.0321763083339,1.0452808912381488e-13,9.643298710047792e-13,1.313001249110431e-12,1.4936050371052667e-12
60070.53277777778,2023-05-06 12:47:12,-387.7557981871069,1.0260271203716325e-13,9.662435532532444e-13,1.3084795378471937e-12,1.5141937957695146e-12
60070.533125,2023-05-06 12:47:42,-380.22842114046216,1.0061091899854733e-13,9.682905809765555e-13,1.3058783520492995e-12,1.5320709070935288e-12
60070.533472222225,2023-05-06 12:48:12,-371.9548929966986,9.842168951536545e-14,9.704384426572457e-13,1.305262311690896e-12,1.5467254254138252e-12
60070.53381944444,2023-05-06 12:48:42,-362.4699924662709,9.591192300155818e-14,9.726532523090656e-13,1.3066344002904167e-12,1.5577283639564838e-12
60070.534166666665,2023-05-06 12:49:12,-351.7242468185723,9.306852865008698e-14,9.748997628312675e-13,1.3099308488417643e-12,1.564756256417201e-12
60070.53451388889,2023-05-06 12:49:42,-339.8647264055908,8.993042223486108e-14,9.771414636190335e-13,1.3150186348052881e-12,1.5676110214059469e-12
60070.53486111111,2023-05-06 12:50:12,-327.42699033021927,8.663931618589417e-14,9.793408156904005e-13,1.3216958355660785e-12,1.5662344081391402e-12
60070.535208333335,2023-05-06 12:50:42,-315.1260655783117,8.338441130500888e-14,9.81459241208324e-13,1.3296944436878838e-12,1.5607149302750078e-12
60070.53555555556,2023-05-06 12:51:12,-303.6279080659151,8.034192386905543e-14,9.834574109446151e-13,1.3386863248956734e-12,1.5512870798035235e-12
60070.53590277778,2023-05-06 12:51:42,-292.87292291224,7.749608468406919e-14,9.852953013924426e-13,1.3482915970981612e-12,1.5383217179451093e-12
60070.53625,2023-05-06 12:52:12,-281.9372714534402,7.460244001695681e-14,9.869324862612049e-13,1.3580898576539564e-12,1.5223088135778423e-12
60070.53659722222,2023-05-06 12:52:42,-269.85484216734767,7.140535046073013e-14,9.883284159023342e-13,1.3676336864806772e-12,1.5038334284708874e-12
60070.53694444445,2023-05-06 12:53:12,-255.7857925258577,6.768258820739615e-14,9.894427668941404e-13,1.376464122573994e-12,1.4835469784315313e-12
60070.53729166667,2023-05-06 12:53:42,-239.0039382502437,6.324200016270212e-14,9.902356485938266e-13,1.3841272750701598e-12,1.4621357648810055e-12
60070.53763888889,2023-05-06 12:54:12,-219.4806799963117,5.807601875373099e-14,9.906680951685875e-13,1.3901919123508749e-12,1.4402897577114286e-12
60070.537986111114,2023-05-06 12:54:42,-197.59763238206503,5.228562169620804e-14,9.907022426172883e-13,1.3942664137683557e-12,1.4186729230066461e-12
60070.53833333333,2023-05-06 12:55:12,-173.90249023586512,4.601573261222055e-14,9.903016868320449e-13,1.3960148247568002e-12,1.3978974633592616e-12
60070.53868055555,2023-05-06 12:55:42,-148.87619458511472,3.939361163294428e-14,9.894318218976268e-13,1.3951708586152114e-12,1.3785027421885641e-12
60070.53902777778,2023-05-06 12:56:12,-122.57355849072336,3.2433762651630276e-14,9.880601031118955e-13,1.3915489541379794e-12,1.360939255208173e-12
60070.539375,2023-05-06 12:56:42,-94.68017829954624,2.5052992412012956e-14,9.861563403916944e-13,1.3850518606523636e-12,1.3455576718928948e-12
60070.539722222224,2023-05-06 12:57:12,-65.09080274030566,1.7223450741563773e-14,9.836930776773875e-13,1.375674425352706e-12,1.3326025542128836e-12
60070.54006944445,2023-05-06 12:57:42,-34.59963849186897,9.15528990506072e-15,9.806458921960977e-13,1.3635031361100417e-12,1.3222097914348697e-12
60070.54041666666,2023-05-06 12:58:12,-4.4279787465929985,1.1716720429906573e-15,9.769935765072423e-13,1.3487114958706906e-12,1.3144070095008127e-12
60070.54076388889,2023-05-06 12:58:42,24.46231146156788,-6.4728870861230175e-15,9.727184068075571e-13,1.3315518342894042e-12,1.3091165797413902e-12
60070.54111111111,2023-05-06 12:59:12,50.917316198349,-1.3473053803526851e-14,9.678062395286562e-13,1.3123437833492356e-12,1.306160461686633e-12
60070.54145833333,2023-05-06 12:59:42,73.96583069860935,-1.9571840996938385e-14,9.6224666348846e-13,1.2914604569553432e-12,1.3052669680412512e-12
60070.54180555556,2023-05-06 13:00:12,93.20242132991552,-2.466196828413449e-14,9.56494317097241e-13,1.2693129670786746e-12,1.3060792514306915e-12
60070.54215277778,2023-05-06 13:00:42,107.69587751850486,-2.849703127659942e-14,9.507704787892896e-13,1.2463343718960188e-12,1.308165885027263e-12
60070.5425,2023-05-06 13:01:12,115.54946538433433,-3.057514182458775e-14,9.44379794505932e-13,1.222963799725488e-12,1.3110336629236405e-12
60070.54284722222,2023-05-06 13:01:42,114.7483161650598,-3.036315251835858e-14,9.373248034112313e-13,1.1996312385848915e-12,1.3141425318860675e-12
60070.54319444444,2023-05-06 13:02:12,104.26255960017444,-2.7588552973106698e-14,9.29611607197339e-13,1.1767443994986843e-12,1.3169235319884558e-12
60070.543541666666,2023-05-06 13:02:42,83.97485299035907,-2.2220293545618005e-14,9.212494847878134e-13,1.154677400966696e-12,1.3187988889875373e-12
60070.54388888889,2023-05-06 13:03:12,53.62269778177142,-1.4188915407279306e-14,9.122507843704677e-13,1.133762395798332e-12,1.319204768430775e-12
60070.54423611111,2023-05-06 13:03:42,13.02075832337141,-3.445377536595132e-15,9.026304024806516e-13,1.1142834115106705e-12,1.3176151204405956e-12
60070.544583333336,2023-05-06 13:04:12,-36.15860702842474,9.567803142977655e-15,8.924052699541509e-13,1.096472868882849e-12,1.3135661801589426e-12
60070.54493055555,2023-05-06 13:04:42,-87.6049371920526,2.3180837490436834e-14,8.81593519093346e-13,1.080510272652385e-12,1.3066800042422627e-12
60070.545277777775,2023-05-06 13:05:12,-135.89819686114788,3.595954882971421e-14,8.702135084744614e-13,1.0665231550359662e-12,1.2966859754229925e-12
60070.545625,2023-05-06 13:05:42,-180.68834679201245,4.7811314494970154e-14,8.582818056594649e-13,1.0545895565587415e-12,1.283438266414524e-12
60070.54597222222,2023-05-06 13:06:12,-221.41923325508833,5.858897258371597e-14,8.458057626964901e-13,1.044740936866511e-12,1.2669268435466848e-12
60070.546319444446,2023-05-06 13:06:42,-256.8320512622595,6.795943508976204e-14,8.328075180161905e-13,1.0369660677173403e-12,1.2472817619937163e-12
60070.54666666667,2023-05-06 13:07:12,-286.9621116705239,7.593204549606668e-14,8.193947280690013e-13,1.0312151531741759e-12,1.2247694099657261e-12
60070.54701388889,2023-05-06 13:07:42,-313.04715595394373,8.283431826568471e-14,8.05664900447031e-13,1.027403941751814e-12,1.199780524121847e-12
60070.54736111111,2023-05-06 13:08:12,-336.7968667335808,8.91186465658206e-14,7.917045039028113e-13,1.0254176223344728e-12,1.1728105053679203e-12
60070.54770833333,2023-05-06 13:08:42,-359.1472257003188,9.503269725368392e-14,7.77593279111674e-13,1.0251143200123535e-12,1.1444332866941384e-12
60070.548055555555,2023-05-06 13:09:12,-379.85594096779823,1.0051235831660764e-13,7.634055414834847e-13,1.02632823452383e-12,1.1152708535620882e-12
60070.54840277778,2023-05-06 13:09:42,-397.398293774575,1.0515417923044868e-13,7.492108031264766e-13,1.0288725862150762e-12,1.0859610059893274e-12
60070.54875,2023-05-06 13:10:12,-409.91326332464814,1.0846572176031797e-13,7.350740098664405e-13,1.032542162119823e-12,1.0571256228848994e-12
60070.549097222225,2023-05-06 13:10:42,-417.018013369292,1.1034568493903714e-13,7.210557682014569e-13,1.0371158296760023e-12,1.0293420612651568e-12
60070.54944444444,2023-05-06 13:11:12,-418.4860969632864,1.1073414942866008e-13,7.072123995485972e-13,1.0423588474306564e-12,1.0031192286428154e-12
60070.549791666665,2023-05-06 13:11:42,-413.3961334861815,1.0938731191040053e-13,6.935958951668938e-13,1.048025186070349e-12,9.78879577758276e-13
60070.55013888889,2023-05-06 13:12:12,-402.4907945357263,1.0650168813060782e-13,6.802541315371486e-13,1.0538605505476237e-12,9.56947952927061e-13
60070.55048611111,2023-05-06 13:12:42,-387.76281690970063,1.0260456923691764e-13,6.672308500452245e-13,1.0596055755538453e-12,9.37546367712558e-13
60070.550833333335,2023-05-06 13:13:12,-370.746467474848,9.810193224438076e-14,6.545657328211585e-13,1.064999862505628e-12,9.20794501376755e-13
60070.55118055556,2023-05-06 13:13:42,-352.6157480813563,9.330442569604697e-14,6.422945317454569e-13,1.0697868969429703e-12,9.067148536049316e-13
60070.55152777778,2023-05-06 13:14:12,-334.4007758870721,8.848462530736714e-14,6.304491909963431e-13,1.0737198071941001e-12,8.95241445150188e-13
60070.551875,2023-05-06 13:14:42,-316.99630707874894,8.38792893984029e-14,6.190580234061374e-13,1.0765679667903624e-12,8.862311683579598e-13
60070.55222222222,2023-05-06 13:15:12,-301.07837633416057,7.966730115206232e-14,6.081459040359934e-13,1.0781241666650828e-12,8.794768991787458e-13
60070.55256944445,2023-05-06 13:15:42,-286.957690551877,7.59308756392508e-14,5.977344584769681e-13,1.0782119583216319e-12,8.747216302061307e-13
60070.55291666667,2023-05-06 13:16:12,-274.5824971012771,7.265631877652298e-14,5.878422712359892e-13,1.0766927289286409e-12,8.716730308730416e-13
60070.55326388889,2023-05-06 13:16:42,-263.7737590819597,6.979625623286497e-14,5.784851084398856e-13,1.0734719518969406e-12,8.700178309296484e-13
60070.553611111114,2023-05-06 13:17:12,-254.4592511691153,6.733157671648467e-14,5.696761946826244e-13,1.0685041221093672e-12,8.694354898604181e-13
60070.55395833333,2023-05-06 13:17:42,-246.30553372576833,6.517404992569653e-14,5.61426359162113e-13,1.0617955694304958e-12,8.696103266696121e-13
60070.55430555555,2023-05-06 13:18:12,-238.28624763712287,6.30520945477401e-14,5.537442931259748e-13,1.0534051801682365e-12,8.702419377850209e-13
60070.55465277778,2023-05-06 13:18:42,-229.62799134105444,6.076106348735915e-14,5.466367221707587e-13,1.043442514160071e-12,8.710532848480423e-13
60070.555,2023-05-06 13:19:12,-221.37785033509135,5.857802239330346e-14,5.401086303428791e-13,1.0320635616438634e-12,8.717965006654492e-13
60070.555347222224,2023-05-06 13:19:42,-215.4047151580453,5.699749188571378e-14,5.34163272164398e-13,1.0194639402854415e-12,8.722561562368649e-13
60070.55569444445,2023-05-06 13:20:12,-212.52186272665855,5.6234670338631515e-14,5.288021799479684e-13,1.0058703106931716e-12,8.722506192760373e-13
60070.55604166666,2023-05-06 13:20:42,-211.7756578475237,5.60372196629935e-14,5.240250155712247e-13,9.915303590554979e-13,8.716318196734367e-13
60070.55638888889,2023-05-06 13:21:12,-211.1910953745246,5.588254062178954e-14,5.198293457607126e-13,9.767022019019977e-13,8.702841679804099e-13
60070.55673611111,2023-05-06 13:21:42,-209.722317263484,5.549389235842852e-14,5.162101215417395e-13,9.616436831125165e-13,8.681229943867816e-13
60070.55708333333,2023-05-06 13:22:12,-208.2006596289575,5.509125182842376e-14,5.131585178021291e-13,9.466019984888307e-13,8.650927459107982e-13
60070.55743055556,2023-05-06 13:22:42,-207.99363573640585,5.503647195683551e-14,5.106597719426582e-13,9.318043357805203e-13,8.611653347300852e-13
60070.55777777778,2023-05-06 13:23:12,-209.97605438902977,5.556103285599742e-14,5.086891463932101e-13,9.17449780086722e-13,8.563386621307822e-13
60070.558125,2023-05-06 13:23:42,-215.60071898251772,5.704935577544683e-14,5.072061890359586e-13,9.037030255820716e-13,8.506359463631513e-13
60070.55847222222,2023-05-06 13:24:12,-228.5265632867813,6.046961844382763e-14,5.061648386765179e-13,8.906901219307992e-13,8.441077508819594e-13
60070.55881944444,2023-05-06 13:24:42,-260.00824612751603,6.879987695718857e-14,5.05860161976767e-13,8.784960956995677e-13,8.368455686357893e-13
60070.559166666666,2023-05-06 13:25:12,-359.0125316604972,9.499705633265694e-14,5.173022653004746e-13,8.67164864005607e-13,8.289875084973884e-13
60070.55951388889,2023-05-06 13:25:42,-203.85236297175288,5.3940664185744484e-14,5.138456535077577e-13,8.567010797946561e-13,8.194473223072287e-13
60070.55986111111,2023-05-06 13:26:12,-144.15504049509764,3.8144363482830596e-14,5.172914710952824e-13,8.470740734985378e-13,8.102459823132055e-13
60070.560208333336,2023-05-06 13:26:42,-135.13084790855646,3.575650329439828e-14,5.162948540725168e-13,8.382235738244172e-13,8.005985564943026e-13
60070.56055555555,2023-05-06 13:27:12,-129.85080708563328,3.435937007129316e-14,5.146260529130453e-13,8.300669587658216e-13,7.905501194792824e-13
60070.560902777775,2023-05-06 13:27:42,-123.6296013891697,3.2713198487057546e-14,5.130976593049452e-13,8.225078648902306e-13,7.802106108771617e-13
60070.56125,2023-05-06 13:28:12,-115.27966925874352,3.0503752010915957e-14,5.119560013396969e-13,8.154456126543616e-13,7.696754914306729e-13
60070.56159722222,2023-05-06 13:28:42,-104.8364931717515,2.7740419537703024e-14,5.112954820211025e-13,8.087847836865717e-13,7.590343972178189e-13
60070.561944444446,2023-05-06 13:29:12,-93.47291468828917,2.4733542590145987e-14,5.111567574136567e-13,8.024444728504146e-13,7.483765565224e-13
60070.56229166667,2023-05-06 13:29:42,-83.13861317187548,2.199901903807736e-14,5.115575851222579e-13,7.963662522802092e-13,7.377952650139571e-13
60070.56263888889,2023-05-06 13:30:12,-75.17187824472785,1.9890969040041977e-14,5.12504637337229e-13,7.905204931416711e-13,7.27392253446731e-13
60070.56298611111,2023-05-06 13:30:42,-69.96803279221058,1.8513997608675038e-14,5.139985523038694e-13,7.849101713246475e-13,7.17281287715776e-13
60070.56333333333,2023-05-06 13:31:12,-67.82929177209735,1.794807279198704e-14,5.160364304827274e-13,7.795720771050858e-13,7.075906929347742e-13
60070.563680555555,2023-05-06 13:31:42,-68.66289056837559,1.8168648467834938e-14,5.186130332222408e-13,7.745749687380823e-13,6.984639879069849e-13
60070.56402777778,2023-05-06 13:32:12,-72.0305708758533,1.905975863159483e-14,5.21721418997039e-13,7.700150005981771e-13,6.900585059906982e-13
60070.564375,2023-05-06 13:32:42,-77.54608913883567,2.051920072045155e-14,5.253533486623478e-13,7.66008955598461e-13,6.825420864833412e-13
60070.564722222225,2023-05-06 13:33:12,-84.54656402766705,2.2371572013157703e-14,5.294993569778834e-13,7.626856500834633e-13,6.760878405532897e-13
60070.56506944444,2023-05-06 13:33:42,-92.12527607753871,2.4376948628287886e-14,5.341488316370487e-13,7.60176755869277e-13,6.708678640435804e-13
60070.565416666665,2023-05-06 13:34:12,-99.21578469127417,2.62531434315467e-14,5.392899987957824e-13,7.586077408851169e-13,6.670463476655473e-13
60070.56576388889,2023-05-06 13:34:42,-104.66014125570656,2.7693755671053556e-14,5.449098556446277e-13,7.580897785427008e-13,6.647727326219861e-13
60070.56611111111,2023-05-06 13:35:12,-107.84226973354816,2.853576761105218e-14,5.509940773852866e-13,7.587132982060377e-13,6.641754567377825e-13
60070.566458333335,2023-05-06 13:35:42,-108.87860744446516,2.8809989325398176e-14,5.575269441213795e-13,7.605436510962081e-13,6.653567189043956e-13
60070.56680555556,2023-05-06 13:36:12,-108.1749514117837,2.86237973519139e-14,5.644911627270095e-13,7.636188916552679e-13,6.683883410296053e-13
60070.56715277778,2023-05-06 13:36:42,-106.49846086278558,2.8180187023361498e-14,5.718677744767825e-13,7.67949872467905e-13,6.733090701023899e-13
60070.5675,2023-05-06 13:37:12,-104.82648324221373,2.7737770845091132e-14,5.79635997724269e-13,7.735221901404563e-13,6.801231727731131e-13
60070.56784722222,2023-05-06 13:37:42,-103.82269207760692,2.7472161159074512e-14,5.877731147457608e-13,7.802997296855497e-13,6.888004498941876e-13
60070.56819444445,2023-05-06 13:38:12,-103.61471135541797,2.741712810412652e-14,5.962543114131795e-13,7.882291940118909e-13,6.992775375913674e-13
