UTC,Computed Density,JB08 Density,DTM2000 Density,NRLMSISE00 Density,x,y,z,xv,yv,zv,accx,accy,accz
2023-05-04 22:23:12,5.244131442334909e-13,5.449912873137892e-13,8.513203391534871e-13,8.626582181746857e-13,6467099.2194695305,-636043.975869247,-2257566.141380265,2497.5052428448384,-101.57187517795406,7184.792448716825,4.246522555817478e-07,-4.166202483002479e-08,-6.210643910264935e-08
2023-05-04 22:23:27,6.371215059508835e-13,5.489455072193087e-13,8.586473873596943e-13,8.687709298527868e-13,6503668.673698304,-637479.8134053044,-2149487.166563925,2378.3112509124635,-89.86885298384351,7225.405007040702,4.108414763948076e-07,-4.792415042587095e-08,-3.18140918054155e-08
2023-05-04 22:23:42,2.4010399344223534e-13,5.528494019792765e-13,8.662786876082986e-13,8.750507415655169e-13,6538445.233108355,-638739.9136814836,-2040813.9628344283,2258.4525750118246,-78.14022594945847,7264.022983356421,3.2726375742697655e-07,-6.885027936665011e-08,-6.353121850821708e-08
2023-05-04 22:23:57,2.303472733472764e-13,5.566955505883343e-13,8.742161860357908e-13,8.814939020800881e-13,6571419.092877438,-639823.9086846192,-1931576.506007829,2137.9622939634432,-66.38923825585272,7300.635258913525,4.189053175451818e-07,-2.25925365082702e-08,-8.572168219700416e-08
2023-05-04 22:24:12,5.699654987496883e-13,5.604737245256041e-13,8.824577704272637e-13,8.88092541256973e-13,6602581.111464698,-640731.4954165772,-1821804.9857977477,2016.873737268925,-54.61914777168792,7335.23145900836,4.6544947274185233e-07,-1.6880197684088216e-08,-3.6487935339835076e-08
2023-05-04 22:24:27,8.700583785000214e-13,5.64184228350087e-13,8.910019717279455e-13,8.948396505553332e-13,6631922.481143028,-641462.403576185,-1711529.693704908,1895.2203539102138,-42.83321960252878,7367.80158149342,4.1615045276444107e-07,-3.6962742089308165e-08,3.204014653590548e-08
2023-05-04 22:24:42,5.218777555140283e-13,5.678276484877013e-13,8.998429102890135e-13,9.017242777105258e-13,6659435.066158905,-642016.4286350869,-1600781.1144808782,1773.0358201094991,-31.034734113943838,7398.336370398927,3.7172180000766275e-07,5.069410335956093e-08,-5.7002411679718534e-09
2023-05-04 22:24:57,1.1972285436307796e-13,5.714048403933521e-13,9.089751167648121e-13,9.087366449391102e-13,6685111.068191185,-642393.3988698464,-1489589.8237264918,1650.3539220037937,-19.22697581617218,7426.826943966656,4.1165707287404985e-07,1.2756551592829624e-08,-7.25539501811312e-08
2023-05-04 22:25:12,1.4413399554684577e-12,5.749145275204805e-13,9.183884039553709e-13,9.158633228476876e-13,6708943.366674608,-642593.2080038888,-1377986.5671888008,1527.2086581491478,-7.413230538131198,7453.265171106877,5.416781210243471e-07,8.762388592487014e-10,1.1716467818168042e-07
2023-05-04 22:25:27,1.3562822655944698e-12,5.783567999897424e-13,9.28072788740917e-13,9.230924391757424e-13,6730925.181431046,-642615.7825184491,-1266002.16985049,1403.634131140919,4.403218331119083,7477.643301854027,4.854754216410129e-07,-2.1696840990514943e-08,1.2288169126684068e-07
2023-05-04 22:25:42,1.6381370656303092e-12,5.817299531851433e-13,9.380132733831198e-13,9.304087948991374e-13,6751050.416074983,-642461.1144791399,-1153667.603490561,1279.6646473126625,16.21909848062623,7499.954360070672,1.1307236924551489e-07,-8.54344480716307e-08,2.388063591318712e-07
2023-05-04 22:25:57,6.288714107900575e-13,5.850338482700936e-13,9.481948898229982e-13,9.377991531052526e-13,6769313.3177390685,-642129.2287468814,-1041013.9076826287,1155.3346026436543,28.03114045856006,7520.191766468626,2.9781911692339236e-07,1.132094951117324e-08,5.282790871419252e-08
2023-05-04 22:26:12,-1.5080108298856591e-12,5.882666283289402e-13,9.585973859973738e-13,9.452472695674304e-13,6785708.823836012,-641620.2157794489,-928072.2463824525,1030.6785479578582,39.83607517147155,7538.349755328571,3.25062217143568e-07,2.7838830241044832e-08,-2.810642980577427e-07
2023-05-04 22:26:27,6.32488471710718e-13,5.914280984311012e-13,9.692004410013247e-13,9.527392766235193e-13,6800232.217427836,-640934.1986983088,-814873.8392575692,905.7310939996212,51.63063177942625,7554.422961314469,4.83261928252432e-07,4.070729420213581e-09,4.0657412769817824e-08
2023-05-04 22:26:42,2.1494923143436916e-12,5.945164045633738e-13,9.799783182674854e-13,9.602586639690478e-13,6812879.473893786,-640071.3656828394,-701450.0044404811,780.5269363501311,63.411532098166525,7568.406807054559,6.380636303759957e-07,1.0046286957887673e-07,2.6848738676754635e-07
2023-05-04 22:26:57,1.5052891655033202e-12,5.975314160935348e-13,9.909052077129078e-13,9.677916821757306e-13,6823646.915821157,-639031.9376676626,-587832.1038274189,655.1008151404409,75.1754986348963,7580.297102533804,3.2177560171930963e-07,3.824593375334473e-08,2.0621184348978971e-07
2023-05-04 22:27:12,1.5573898759197748e-12,6.004713462948637e-13,1.0019498008362896e-12,9.753222070958495e-13,6832531.5623122305,-637816.2015504646,-474051.57590456033,529.4875638642246,86.91926400698904,7590.090419199737,1.2545905114791367e-07,-2.116261488271931e-08,2.338268830781587e-07
2023-05-04 22:27:27,4.0928825615402596e-13,6.033361754164447e-13,1.013080827037954e-12,9.828372017222935e-13,6839530.781079915,-636424.4769016731,-360139.8915686685,403.7220598907512,98.63956790492486,7597.783719122442,3.355911228908326e-07,-5.418940740575806e-09,4.5643987145460585e-08
2023-05-04 22:27:42,-1.5967835387278692e-13,6.061242446663225e-13,1.024261604252161e-12,9.903214968374525e-13,6844642.637764663,-634857.1480196193,-246128.5747688996,277.83926272904534,110.33316820144108,7603.374765399608,3.155379495467514e-07,-2.5666759828624208e-08,-3.621265387554473e-08
2023-05-04 22:27:57,9.791507081074366e-13,6.088356984407865e-13,1.0354557464268349e-12,9.977632677317425e-13,6847865.547575304,-633114.6315861417,-132049.16974377207,151.8741591979316,121.9968289054587,7606.861721504295,3.836282189695339e-07,5.181508033746951e-08,1.4330511735605178e-07
2023-05-04 22:28:12,1.0688198938994449e-12,6.114690349034825e-13,1.0466216669785442e-12,1.0051486958883098e-12,6849198.626066663,-631197.409089203,-17933.24883686074,25.86176321567731,133.62732038837635,7608.243551383419,3.9674929652733226e-07,6.766476956521217e-08,1.6313824928448906e-07
2023-05-04 22:28:27,1.028595944909581e-12,6.140245829214825e-13,1.0577184905356242e-12,1.0124674810515762e-12,6848641.339021401,-629105.9942655889,96187.60721770943,-100.16290295531857,145.22141568371205,7607.519614362861,3.372703503146113e-07,2.3503613610920127e-08,1.6347291889595716e-07
2023-05-04 22:28:42,1.086734920550759e-12,6.165010277134663e-13,1.0687005430517786e-12,1.0197074100616816e-12,6846193.852787526,-626840.9650412523,210281.81222866868,-226.16481077557359,156.77589211098368,7604.690050810528,2.8833879639478255e-07,2.812016941522444e-08,1.7660584572531945e-07
2023-05-04 22:28:57,7.916444605147948e-13,6.188989114966556e-13,1.0795234528171845e-12,1.02685988831563e-12,6841856.683929266,-624402.9315818996,324317.7832647769,-352.10893273793073,168.287530919723,7599.755392710266,3.213118837663842e-07,2.0243744458525725e-08,1.3723402664256312e-07
2023-05-04 22:29:12,8.753546145585025e-13,6.212171295802413e-13,1.0901386201329346e-12,1.0339144106932418e-12,6835631.049310374,-621792.5688230838,438263.9558920581,-477.96025174161764,179.7531247935176,7592.716957467695,3.6538939873764775e-07,4.2068208916390404e-08,1.578917728783935e-07
2023-05-04 22:29:27,9.062900413236604e-13,6.234564540542344e-13,1.1004995011721286e-12,1.0408641165026107e-12,6827518.515849289,-619010.583743328,552088.7809343989,-603.6837612003349,191.16947363335524,7583.576456551002,3.9043032096230945e-07,3.0121994787357664e-08,1.711526875780578e-07
2023-05-04 22:29:42,1.9484397104316906e-12,6.256159995397918e-13,1.1105560505573782e-12,1.047700166298745e-12,6817521.350383656,-616057.7467231895,665760.7517498741,-729.2444861792878,202.53339477576873,7572.336392256878,2.7062734631044805e-07,5.162713301309907e-08,3.284778544720979e-07
2023-05-04 22:29:57,1.4145847427559298e-12,6.276967714233531e-13,1.1202611759407544e-12,1.0544173301925057e-12,6805642.169462725,-612934.8598686719,779248.3886902772,-854.607474997732,213.84171607639564,7558.999666817916,3.000937702779538e-07,3.268360748709398e-08,2.538303344179482e-07
2023-05-04 22:30:12,5.600146511212189e-13,6.296981032271394e-13,1.129565145825192e-12,1.0610082809340032e-12,6791884.2885629395,-609642.7887855298,892520.2775480889,-979.7378373396169,225.0912900317466,7543.569991381831,1.2901780621632497e-07,5.728883367694948e-09,1.0416962736847779e-07
2023-05-04 22:30:27,8.701525397464129e-13,6.316212341267551e-13,1.1384221988618863e-12,1.067469231920714e-12,6776251.371708203,-606182.43052191,1005545.0432991162,-1104.6007281457044,236.27898171207062,7526.051480927255,3.326254685021013e-07,2.5589768082312503e-08,1.8425921743947526e-07
2023-05-04 22:30:42,4.843907204148393e-13,6.334657318039461e-13,1.1467849241536526e-12,1.073794176657433e-12,6758747.778185024,-602554.7443957757,1118291.402211783,-1229.1614220193057,247.4016818416958,7506.449056841393,4.1845233766935053e-07,2.6532654073818662e-08,1.4339654597073093e-07
2023-05-04 22:30:57,1.639868057684894e-12,6.352330821368052e-13,1.1546109622802024e-12,1.0799805578899485e-12,6739378.214061455,-598760.7207180391,1230728.121633563,-1353.3852613319107,258.45629324434776,7484.76803437838,3.080660633258958e-07,3.399367309864232e-08,3.1305249326152307e-07
2023-05-04 22:31:12,1.7317168633776718e-12,6.369230924125201e-13,1.1618573268906697e-12,1.0860234524690196e-12,6718148.077269087,-594801.4115015906,1342824.0819355124,-1477.2377398651538,269.43974148726176,7461.014497851527,2.960353757686107e-07,5.06679574963087e-08,3.306771207967074e-07
2023-05-04 22:31:27,1.259350024385529e-12,6.385374969422531e-13,1.1684871621097787e-12,1.0919212850729895e-12,6695063.110572086,-590677.8994678564,1454548.2261935954,-1600.6844270718866,280.3489646051751,7435.194912721339,2.614597836014809e-07,2.6306695377620315e-08,2.5509467338480363e-07
2023-05-04 22:31:42,1.512684584499967e-12,6.400763404918678e-13,1.1744639796103286e-12,1.0976699641526651e-12,6670129.744201352,-586391.3284704271,1565869.6352798352,-1723.6910436796686,291.18092775932206,7407.3164999779,2.637085945167428e-07,2.6557058330212158e-08,3.0126561556542697e-07
2023-05-04 22:31:57,1.4703179746598246e-12,6.415416023442918e-13,1.1797584295796714e-12,1.103268649790712e-12,6643354.750671724,-581942.8726673651,1676757.4642741529,-1846.2233896650337,301.93261088777473,7377.38686034349,2.74907732134011e-07,2.3955542327591672e-08,3.029186856906563e-07
2023-05-04 22:32:12,1.858582869485815e-12,6.42933574217122e-13,1.1843424516789696e-12,1.1087138676057813e-12,6614745.584167047,-577333.7663024585,1787181.027292015,-1968.2474307256941,312.60102590946025,7345.414357939558,2.064114426048036e-07,2.646938579431435e-08,3.5284581922923053e-07
2023-05-04 22:32:27,1.5772535993609848e-12,6.442544834367955e-13,1.1881959774363935e-12,1.1140053032005562e-12,6584310.038794779,-572565.27334228,1897109.7239266234,-2089.7292220885365,323.183201199962,7311.407740122182,2.4243985308203264e-07,3.0293237696099595e-08,3.224707136872951e-07
2023-05-04 22:32:42,1.6644776224003594e-12,6.455048363866322e-13,1.191300921102042e-12,1.1191398490997596e-12,6552056.586687814,-567638.7165588168,2006513.1366465793,-2210.635011375944,333.67619898063066,7275.37652378677,1.554042707851977e-07,2.1314749076850603e-08,3.162986135230028e-07
2023-05-04 22:32:57,1.7117770447410703e-12,6.46687074243878e-13,1.193647825723297e-12,1.1241174808265789e-12,6517994.036919909,-562555.4480517182,2115360.9450995782,-2330.9311517553406,344.0770985465851,7237.330610229859,2.2039656855099565e-07,1.586879128101515e-08,3.4930139403144267e-07
2023-05-04 22:33:12,1.6011180742972659e-12,6.478019219159147e-13,1.19522974624483e-12,1.1289353020019562e-12,6482131.868302812,-557316.878425864,2223623.034774289,-2450.5842261787975,354.3830136422499,7197.280668813174,1.7357999926304046e-07,2.1621391788073652e-08,3.205557881358345e-07
2023-05-04 22:33:27,1.8239462951290076e-12,6.488520384899757e-13,1.1960487343623955e-12,1.1335934406351969e-12,6444479.893018822,-551924.4470618949,2331269.399678411,-2569.560940949306,364.5910756568167,7155.237749238155,1.9489087943469485e-07,2.44972342411387e-08,3.6953191306920985e-07
2023-05-04 22:33:42,2.021001403269896e-12,6.498383431947905e-13,1.1961095569453303e-12,1.138089045263276e-12,6405048.58699443,-546379.6499382616,2438270.2620547856,-2687.828265988871,374.69845210924115,7111.213654499917,1.588644709116238e-07,3.0609295986749885e-08,3.9385932204538676e-07
2023-05-04 22:33:57,2.1190535385378354e-12,6.507636827967966e-13,1.1954260302193877e-12,1.1424222357655755e-12,6363848.755961579,-540684.011238466,2544595.9640260427,-2805.3533091739655,384.7023294451046,7065.220561228728,1.4960101601957376e-07,1.2661749537734579e-08,4.1270122208558746e-07
2023-05-04 22:34:12,2.1184549142600967e-12,6.516291504473352e-13,1.1940146056157816e-12,1.146590075266259e-12,6320891.861129851,-534839.1113684014,2650217.0989988125,-2922.103466579932,394.59993368673076,7017.271387301785,4.880001203133588e-08,3.024128336637233e-08,3.7509202854835166e-07
2023-05-04 22:34:27,2.0274449109968586e-12,6.524377654224158e-13,1.191900530069906e-12,1.150592565989528e-12,6276189.68881811,-528846.5583777387,2755104.3914022106,-3038.0462860428815,404.3885119841362,6967.379418688178,1.0574613185099224e-07,2.281170419227152e-08,3.882458150528123e-07
2023-05-04 22:34:42,1.842856879115066e-12,6.531907993243443e-13,1.1891113410439371e-12,1.1544266200375208e-12,6229754.670304712,-522708.01466886565,2859228.838471302,-3153.1496342431533,414.0653564213676,6915.558672477616,6.979897282377578e-08,1.1805119437546807e-08,3.456727912798385e-07
2023-05-04 22:34:57,2.319597046901415e-12,6.538914431191254e-13,1.1856828088704834e-12,1.1580920574137645e-12,6181599.557327604,-516425.1696317603,2962561.579342794,-3267.3815449007257,423.6277821700961,6861.823525995213,5.83893529082502e-08,1.2087317591280566e-08,4.2611405159931337e-07
2023-05-04 22:35:12,2.0097027657686064e-12,6.545411112936711e-13,1.1816523210932343e-12,1.1615855276599002e-12,6131737.738503605,-509999.76625404134,3065074.0479540257,-3380.7104010499247,433.0731518184604,6806.189066387071,4.9685143999056436e-08,2.18031492860149e-09,3.7308251776835277e-07
2023-05-04 22:35:27,2.187783618433336e-12,6.551431308632769e-13,1.1770646790142606e-12,1.164906565202178e-12,6080182.917754621,-503433.5737172718,3166737.830923607,-3493.1047644463833,442.39885119741064,6748.670729823185,2.4640785412088917e-08,1.857048625986124e-08,3.942325825789794e-07
2023-05-04 22:35:42,2.3446129849802198e-12,6.55699062318399e-13,1.171965475604021e-12,1.1680515277561437e-12,6026949.423344028,-496728.4123811498,3267524.830794614,-3604.533562416619,451.6023116926765,6689.284638748164,2.928433140425568e-08,1.582857067639054e-09,4.293988009607119e-07
2023-05-04 22:35:57,2.3539901081806266e-12,6.562123721464256e-13,1.1664067038612506e-12,1.1710196453376177e-12,5972051.8932898715,-489886.1282562746,3367407.1129879886,-3714.965907501927,460.6809867867243,6628.047256374338,-9.625915176059152e-09,7.608604746245362e-09,4.133497570890654e-07
2023-05-04 22:36:12,2.793315865166921e-12,6.566847405066712e-13,1.1604401237704797e-12,1.1738069292687801e-12,5915505.580287419,-482908.618778714,3466357.0785116823,-3824.3712875318515,469.63237279418775,6564.97572271028,-1.2900395862658343e-07,2.8617599179270314e-08,4.2534818955886067e-07
2023-05-04 22:36:27,2.477068739513574e-12,6.571197442981441e-13,1.1541227587168983e-12,1.1764122593088102e-12,5857326.041195448,-475797.80623812973,3564347.3013845724,-3932.7193843575437,478.4539880964073,6500.087515723006,-8.382689298258583e-08,8.024914621707069e-09,3.9867751944200336e-07
2023-05-04 22:36:42,2.0132822843536624e-12,6.57519171821394e-13,1.1475103309322692e-12,1.1788313016724187e-12,5797529.434849547,-468555.6609130907,3661350.7120822347,-4039.9802806283706,487.1433965093834,6433.400788417038,-1.1013439404905512e-07,1.7966334198149525e-08,2.9908295484659675e-07
2023-05-04 22:36:57,2.2817690879483567e-12,6.578866977809169e-13,1.1406626479744936e-12,1.181062604042027e-12,5736132.218096403,-461184.177354736,3757340.424313913,-4146.124267735757,495.6981863134185,6364.934026300439,-5.9066091573356516e-08,-1.4578764861994387e-09,3.8482838071729475e-07
2023-05-04 22:37:12,2.3921905719905793e-12,6.582241910771638e-13,1.1336371275959967e-12,1.1831015055393062e-12,5673151.437850269,-453685.39921557927,3852289.9282668205,-4251.122071241193,504.11599821136116,6294.706369857975,-1.0391469551507271e-07,-1.2175538355307935e-10,3.7852542522642807e-07
2023-05-04 22:37:27,2.7205946526212506e-12,6.585353964996687e-13,1.1264941300495197e-12,1.1849462641162527e-12,5608604.432674753,-446061.3936378669,3946172.907170008,-4354.944638231924,512.3945000305555,6222.737280474767,-1.940556479951283e-07,2.5106385859174907e-09,3.8034652938279123e-07
2023-05-04 22:37:42,2.2522735635172214e-12,6.5882225133604e-13,1.1192906323555252e-12,1.1865919905409137e-12,5542509.117663354,-438314.272621403,4038963.439941912,-4457.563367728187,520.5314156737766,6149.04684816076,-1.631055228656919e-07,1.10247263540586e-08,3.134028450091364e-07
2023-05-04 22:37:57,2.250613146873798e-12,6.590885606174807e-13,1.1120855114173682e-12,1.1880367856485394e-12,5474883.692809346,-430446.1706852626,4130635.807798555,-4558.94988690925,528.5244976157761,6073.655472868746,-1.4392898428639e-07,4.7451199636228125e-09,3.2908092251204835e-07
2023-05-04 22:38:12,2.4462412186298698e-12,6.593363172582837e-13,1.1049333842605912e-12,1.1892756951602546e-12,5405746.921175232,-422459.2675680476,4221164.705456932,-4659.076283657482,536.371556543782,5996.584165698163,-1.6387647328031107e-07,5.432321703580101e-09,3.538438031469582e-07
2023-05-04 22:38:27,2.244535472253742e-12,6.595693717734135e-13,1.0978898631126763e-12,1.1903068556200656e-12,5335117.843711404,-414355.76484910905,4310525.039316156,-4757.914878467827,544.0704326123151,5917.8542413600435,-2.045668701100567e-07,2.2927870046984822e-08,2.8137952057250004e-07
2023-05-04 22:38:42,3.329205368237412e-12,6.597897504059559e-13,1.091005566570696e-12,1.1911254650270551e-12,5263016.049850585,-406137.906251268,4398692.14900286,-4855.438461582403,551.6190256325968,5837.4876178651575,-2.9224341080436034e-07,-8.902254544640442e-09,4.3124152693252427e-07
